NN_zero_crossings_denoise,NN_LGBM_percentile_roll20_std_50,NN_q95_roll20_std,NN_LGBM_mfcc_mean4,NN_lib_spectral_contrast0,NN_num_peaks_3_denoise,NN_mfcc_mean_denoise_simple2,NN_mfcc_mean5,NN_mfcc_mean2,NN_mfcc_mean_denoise_simple5,NN_absquant95,NN_median_roll50_std_denoise_simple,NN_mfcc_mean_denoise_simple1,NN_quant99,NN_lib_zero_cross_rate_denoise_simple,NN_fftr_max_denoise,NN_abssumgreater15,NN_LGBM_mfcc_mean18,NN_lib_spectral_contrast_denoise_simple2,NN_fftr_sum,NN_mfcc_mean_denoise_simple10,LGBM_num_peaks_2_denoise_simple,LGBM_autocorr5,LGBM_fftrhann20000_diff_rate,start,target
7482,3.282521448,11.3998815,-12.18572732,11.92460793,4898,-99.58227055,4.950151833,-29.87116583,-23.26587615,11.38066739,1.534284946,99.38954907,18.88130562,0.066919529,28771.58293,123691.2174,-2.507028729,12.5370951,112605554.2,-21.87182259,7021,-0.077821306,0.118199895,367200000,2.084899663
7766,3.3311749,11.86479594,-12.82048328,12.19463889,5094,-95.85416658,5.207869795,-30.14478244,-18.53549541,11.91554586,1.591654628,93.46612555,21.29200637,0.067784436,35850.52317,166432.8446,-2.83754252,12.88446917,129765126.6,-16.04420016,7095,-0.022238648,0.065066407,367350000,2.046596864
8290,3.396829072,10.38528693,-12.67012247,11.25707473,5412,-100.3197821,4.482513941,-29.67388328,-20.63371147,10.86102983,1.705678674,100.8940369,16.48016756,0.070664129,27994.49942,86581.57337,-3.374289037,12.94567721,104872165.1,-22.88414703,7368,-0.052780204,0.122970312,367500000,2.007198572
7580,3.299044294,10.1177223,-12.19469476,12.26566714,4957,-98.15574761,5.100660009,-30.19555148,-19.75148581,10.29024576,1.55078759,92.41248292,16.40320743,0.06756446,24854.85397,95011.5419,-2.550224459,12.42735226,107142550.6,-18.56403208,7141,-0.056373575,0.150853781,367650000,1.968895773
7810,3.30099022,10.92278288,-12.60030303,11.60792768,5076,-99.69806839,4.78867013,-29.65657958,-23.3741422,10.86535055,1.555193071,104.5415221,17.19684068,0.067862761,22575.65969,102722.2026,-2.645073827,12.71025673,108127031.5,-24.99860355,7018,-0.09579176,0.11127298,367800000,1.929497481
8168,3.395711877,14.91700496,-12.26882908,11.25286598,5323,-87.75693933,4.857064886,-31.00011467,-16.22368617,13.79095265,1.641049327,92.44394717,25.34084418,0.071234068,36337.63016,218037.2301,-2.093803482,12.60914374,144888499.3,-11.97848095,7335,-0.006196792,0.089611586,367950000,1.890199188
8640,3.537365692,13.7628859,-14.79036396,12.15971503,5658,-92.01743693,3.729969138,-29.99646368,-19.44139703,13.88776435,1.951657819,102.3537555,24.48877572,0.072992214,36192.47451,220302.2321,-3.026752008,12.78096117,144120118.1,-17.42413418,7649,0.106671198,0.132225232,368100000,1.851896389
8634,3.530303684,14.10769195,-12.59249697,13.21269246,5748,-88.90401814,4.861797378,-30.25743103,-18.45296686,13.78229686,2.004302394,99.86008549,25.0321785,0.073438833,41162.92678,208541.151,-2.597581484,12.52976069,135690376.5,-15.83912578,7774,0.087732541,0.092001223,368250000,1.812498097
8246,3.374240318,12.69413736,-12.06624412,11.51470227,5248,-96.82411034,4.02016709,-31.15543074,-21.55793391,12.45087691,1.662426207,99.471442,21.06269376,0.070704125,42859.71321,154002.8117,-3.029911284,12.60087578,120985601,-20.10232496,7362,-0.068248913,0.121521041,368400000,1.773099804
8538,3.433426085,12.87751498,-13.22451433,11.67265234,5493,-90.24175147,5.172591884,-30.47659353,-18.12897647,12.83272825,1.77205907,94.35039933,23.58204553,0.074890345,48370.27606,208708.7937,-3.218451906,12.75893397,143049134.6,-14.37344345,7644,-0.033958916,0.049799757,368550000,1.734797005
8050,3.382121399,10.9327919,-11.85688586,11.42779831,5306,-96.32237299,5.419719037,-30.35967967,-20.81586341,11.19397646,1.671395256,98.21982548,17.80673229,0.07140405,28439.23052,115511.1939,-2.865055599,12.82972963,114281095.6,-19.49136376,7499,-0.059905751,0.148537573,368700000,1.695498713
7484,3.323572312,10.45836912,-11.53694361,12.12363776,5018,-102.0649548,5.144262348,-29.79230597,-22.20243388,10.57760058,1.576583064,97.61925231,16.92737052,0.068097736,21416.80314,94704.9544,-2.365220551,12.58430674,106936175.8,-21.64203033,7225,-0.084884069,0.140184952,368850000,1.657095914
8486,3.408272113,14.40054616,-13.42489765,11.78223547,5442,-96.66377444,4.361367306,-31.81052814,-19.14452041,13.42840026,1.729115577,102.1314678,23.81184749,0.072068979,32738.64279,182606.664,-2.30586966,13.09121275,126104313.9,-21.63143265,7321,-0.062679105,0.120518571,369000000,1.617797621
8170,3.312144782,10.36933628,-12.2232886,10.93669424,5296,-99.91497416,4.848423187,-29.84165097,-23.89497361,10.76797353,1.577447249,101.2494243,17.27959421,0.06971423,27458.19975,108141.4619,-2.911445355,12.54562677,109489569.7,-23.95791796,7077,-0.106219184,0.087108802,369150000,1.578399329
7798,3.330668731,12.94757775,-12.49581836,12.00846828,5051,-86.58316079,3.928882506,-29.21487451,-17.67804721,12.71057808,1.592835121,94.17758959,23.4297545,0.066374587,37607.88998,203137.0676,-2.68564554,12.56929683,144008939.7,-12.55146953,6809,0.133389337,0.051947128,369300000,1.54009653
7672,3.320354859,13.24515984,-12.599952,11.68638328,5039,-92.94515201,4.940212437,-29.93925197,-17.94881446,13.1198118,1.561040005,99.0070716,23.05042601,0.067732775,39429.78619,187087.9657,-2.513085416,12.62118922,133698044.4,-17.02012983,7012,0.034987341,0.140954954,369450000,1.500698237
8128,3.327324785,12.15021763,-13.2183275,11.35940274,5257,-94.94388287,4.799934138,-30.48839294,-18.94796712,11.87645776,1.580420057,93.11447935,19.52398457,0.069684234,35383.27914,136336.0422,-2.571256174,12.99722925,114096642.5,-15.34260401,7157,-0.117607051,0.09816829,369600000,1.461399944
8626,3.488726576,16.21069987,-13.67826726,11.52017319,5552,-79.79011186,4.493438887,-30.60451302,-16.09815869,15.51361635,1.889046257,97.02311995,29.30744679,0.073410503,60548.70932,312398.5478,-2.887642796,12.72406649,189551185.6,-9.893009072,7492,0.097125775,0.018968968,369750000,1.423097146
8268,3.400123421,11.64993367,-12.61159002,11.99494208,5451,-93.68405372,4.70540321,-30.12091666,-18.33656003,11.6273902,1.709730528,95.99620255,21.2828311,0.071584031,33596.13028,163207.1568,-3.055195084,13.04244291,130508088,-16.61947529,7522,-0.007537434,0.081702478,369900000,1.383698853
8296,3.369087349,11.29623283,-11.64626103,10.92054164,5289,-96.82792666,4.997622902,-31.12102667,-19.26783025,11.29158629,1.663627922,94.65624071,18.35599902,0.072950552,27967.25637,126958.4037,-2.818801046,12.66487397,122711820.4,-19.52971577,7337,-0.062615313,0.067089162,370050000,1.345396055
6796,3.221153562,10.11885827,-11.66121445,12.25662606,4601,-98.36243236,4.636448446,-28.52874476,-21.676611,10.47906947,1.424621369,96.29227262,16.56673801,0.060123587,26210.01843,94353.78589,-2.258573665,13.02150783,107263072.2,-20.54433306,6496,-0.049076788,0.152883792,370200000,1.305997762
8028,3.340482489,11.49003103,-12.6585383,11.70129074,5122,-102.1220525,4.540362722,-31.17306463,-21.59442295,11.54661966,1.608530275,97.774407,18.71467473,0.069119294,23920.25165,120905.1236,-2.657051556,13.0639268,113114391.4,-22.94725623,6980,-0.060171477,0.108127139,370350000,1.266699469
6820,3.208023097,12.15655816,-12.03904466,12.29276561,4565,-92.60404019,4.028850664,-29.52048582,-19.19092285,11.46039658,1.379296096,92.60900063,21.57105786,0.061668422,33285.95095,160354.042,-2.218627413,12.55692425,125484541.7,-14.36738853,6609,-0.030681951,0.096151776,370500000,1.228396671
8476,3.417908025,12.70011557,-12.3986885,11.81287912,5474,-99.10493822,4.808163058,-31.42668085,-20.3102566,12.56487251,1.756585464,100.3346656,20.49898803,0.072403944,32889.10263,138627.2302,-2.811959514,12.74971784,114118580.1,-21.62386073,7431,-0.116623934,0.095954223,370650000,1.188998378
6514,3.163303765,9.813804979,-11.32698671,12.2267603,4445,-95.24045771,4.477114641,-27.59061488,-20.9546822,9.966062125,1.227122373,93.93075395,16.85630363,0.058083804,25978.50305,105692.5262,-2.872074856,12.78856749,109414280.9,-16.73583034,6347,-0.051836427,0.136211503,370800000,1.15069558
7512,3.297565725,12.55534615,-11.98593843,11.56953523,4895,-97.64561551,4.76717577,-30.37999788,-19.83708431,12.28728604,1.530369465,95.11346068,21.34266511,0.066692886,33573.27294,155937.9916,-1.76256139,12.63386206,121564228.6,-17.93517702,6949,-0.118288121,0.085451422,370950000,1.111297287
6982,3.203883906,10.63892248,-11.61382259,12.37093196,4598,-96.24311559,4.347696957,-29.5791926,-22.12455686,10.5923499,1.389975789,96.10777303,17.78567324,0.062733308,25318.89575,109128.8242,-2.377115251,12.32011906,112945439.1,-18.08832088,6622,-0.0887065,0.098771401,371100000,1.071998994
6430,3.173930792,8.899740593,-11.45070193,11.86559335,4248,-99.37722365,4.750582614,-28.56818993,-21.77902677,9.530404336,1.207018777,95.98808231,15.07686885,0.05946699,23007.59114,84512.60261,-2.702064343,12.32339494,107687595.1,-21.63124685,6442,-0.017740311,0.19343711,371250000,1.033596196
6564,3.179455074,10.50437631,-10.69492422,12.30436905,4393,-100.6636029,5.125103383,-29.80662301,-20.74662427,10.49438458,1.264137396,95.73007491,16.64502601,0.060023597,24828.93241,91811.37502,-2.540319217,12.26979059,103055002.5,-21.76262735,6366,-0.137990796,0.217977828,371400000,0.994297903
7812,3.327106107,13.37936086,-13.32379905,11.52189136,5106,-98.28180167,4.663712041,-30.67876653,-19.09775017,12.59354936,1.594765539,101.5044963,22.3735735,0.067616121,39061.03541,164039.4678,-1.987809063,13.13025184,121674315.6,-20.73501124,7020,-0.085263535,0.119517694,371550000,0.95489961
7328,3.258530991,10.43185594,-11.66194567,11.77815606,4781,-95.15355013,4.450007083,-29.13834153,-21.09869203,10.8081071,1.467657041,97.57647862,17.42739409,0.063821526,31656.54657,114418.0903,-2.344613587,12.83044337,115396350.2,-18.34124455,6579,0.041202346,0.15447927,371700000,0.916596812
7690,3.262199867,9.850953051,-11.67131757,11.45554934,4913,-94.4899904,5.574121167,-30.70037531,-19.01428356,10.09606021,1.481988201,86.41253333,16.46156304,0.066892865,33064.9714,108755.7322,-3.034102591,12.61390454,114104010.5,-13.68486236,6897,0.011178594,0.155905662,371850000,0.877198519
7590,3.318569984,12.12261619,-11.52909688,11.33017948,4892,-102.644018,5.513984311,-31.86479119,-23.7384459,12.00502471,1.509503287,98.49460565,19.74799247,0.067594457,33864.28152,134290.4493,-2.227603275,12.68893193,116528583,-22.89592719,7016,-0.112505221,0.092183339,372000000,0.83889572
7610,3.274247339,11.01383361,-12.39518706,11.70845874,4928,-100.635003,4.549290878,-29.69914524,-20.31096868,10.90694677,1.517792908,95.78131954,17.43185365,0.066396251,22672.31391,97944.80511,-2.403341556,12.99699683,106271675.8,-21.70841924,6924,-0.060456476,0.129021321,372150000,0.799597427
7382,3.262167589,13.62335197,-11.97866753,11.49427878,4783,-93.43770733,5.142034787,-30.00565981,-18.46511077,12.78129641,1.467084344,95.06149216,23.07949382,0.064741428,45181.92809,172868.7193,-2.391400364,12.49359841,123181643,-15.17496845,6659,-0.066640973,0.090427743,372300000,0.760199134
7416,3.283781447,12.17434388,-12.17073125,11.82656815,4873,-91.20272281,4.686191651,-28.89971102,-16.91532958,11.69646934,1.511864703,98.17562354,21.26686812,0.064876413,37632.78452,151981.0563,-3.223684514,12.57055355,119859769.8,-17.04581197,6866,-0.109919148,0.090391726,372450000,0.721896335
7498,3.287955449,10.99179268,-12.13065559,11.89399455,4907,-100.5113008,5.048131477,-30.7277241,-17.94033334,10.83101778,1.514370784,92.10560235,18.01697592,0.067396144,24246.80557,106687.9152,-1.876297303,13.11499198,107500391.9,-20.25360626,7036,-0.084899349,0.132041359,372600000,0.682498043
7046,3.187342207,9.380780394,-11.9951633,11.5208904,4646,-101.4517123,5.031650288,-29.02578693,-22.97961364,9.742747541,1.396975334,93.96802445,15.44137202,0.062983282,27529.68391,90089.93234,-2.57753942,12.81680552,104555303.2,-19.90511017,6587,-0.105853714,0.15062276,372750000,0.64319975
6706,3.218092726,11.23125241,-12.4868598,11.71392248,4502,-95.3646734,4.4150797,-27.97906117,-20.33791593,11.04561398,1.418814506,99.75576507,18.61432471,0.061628426,35902.44412,120142.9773,-2.990287795,12.37654001,112822660.6,-19.29138224,6562,-0.055254185,0.100563862,372900000,0.604896951
7388,3.304988793,12.0140963,-12.1058811,12.71131334,4937,-98.17534708,4.515790173,-29.97612268,-19.02878013,11.71623476,1.543387914,97.70326774,20.16503806,0.065163049,30220.73673,134908.4775,-2.380836429,12.88065439,117566254.1,-20.69339278,6982,-0.055085712,0.093401132,373050000,0.565498659
6988,3.2021562,9.660533204,-12.15863934,11.68512236,4633,-99.77553568,3.989224176,-28.69593787,-24.82608542,9.823592982,1.320709817,99.80089022,15.99340215,0.062431674,22797.86615,86346.55395,-2.010052182,12.49012171,104459905.8,-23.63643998,6612,-0.079295609,0.165913063,373200000,0.52719586
7996,3.321125735,12.25995709,-11.78622836,11.46233694,5127,-100.5904942,4.551690097,-30.22589167,-22.56975749,11.96393681,1.571756842,102.6250056,20.15433343,0.068947646,27027.47162,135002.0174,-2.241533124,12.86866701,114673950.1,-24.13159652,7087,-0.068800297,0.157454781,373350000,0.487797567
8404,3.416328655,11.45474624,-13.16111886,12.2670437,5499,-100.8190982,4.270087905,-30.89202266,-23.37528048,11.73312047,1.739846216,101.8199925,18.56327215,0.071800675,27832.74968,121011.8595,-2.90877299,12.91285563,113928295.4,-23.9662048,7402,-0.080826203,0.160469512,373500000,0.448499275
7326,3.258227442,10.57299188,-12.37097981,11.71279456,4830,-94.251014,4.360707574,-28.81783949,-20.41317141,10.68070268,1.489296095,98.02438171,17.58981285,0.064219817,26977.46116,106611.8453,-2.193909692,12.87396009,110139935.4,-19.52509512,6640,-0.091542356,0.127017802,373650000,0.410096476
8056,3.353525727,12.0496514,-12.14439319,11.66491689,5265,-100.0452561,4.906578378,-30.97871921,-21.55233746,11.92563282,1.607044267,98.52314554,19.48037751,0.070900771,29062.68058,127889.4926,-2.401335986,12.68676713,113294464.4,-22.03025486,7284,-0.091543663,0.135884987,373800000,0.370798183
8284,3.326204062,13.67998815,-12.64263085,11.17653222,5229,-101.7399331,5.683747333,-32.10033889,-21.66308029,12.8720422,1.587787123,97.9083238,22.41999946,0.069520918,36858.65033,161458.0487,-2.4297652,12.83576546,116866411.5,-22.37595829,7064,-0.170218601,0.111835454,373950000,0.331399891
12850,7.001592049,69.29753288,-12.24337097,14.24552468,7767,-57.69243483,3.23640844,-45.58942215,-2.660347243,71.88951658,6.946163025,85.57097306,260.7168715,0.098961111,544777.821,4098089.299,-2.729797101,13.04149996,1633889007,-0.098425587,9313,0.167989965,0.000454197,374100000,0.293097092
9540,3.576277189,11.89666853,-10.35643654,12.30664225,6091,-109.5425368,7.444925133,-36.65438781,-19.41332199,12.10297699,2.011612262,90.78485321,18.28909778,0.079331538,26113.19674,109843.1248,-2.815852248,13.10629734,106145486.2,-22.99880523,7969,-0.21468284,0.147918894,374250000,0.253698799
5794,3.053730569,7.363020728,-8.625901382,11.90311997,3839,-109.5317761,6.102558586,-30.02656755,-27.77416488,8.108167091,0.372627697,88.15196467,11.63047534,0.055162449,16377.23525,35545.53797,-2.043875256,12.47738401,89039923.23,-23.47280373,5877,-0.170405972,0.293741837,374400000,0.215396001
4874,2.979989954,6.63038712,-8.111397732,11.60690118,3373,-111.8708555,6.018094847,-27.69900988,-29.94478257,7.601065954,0.127797342,89.84685843,10.77758309,0.048983108,15647.79294,33712.51474,-1.490169559,12.05428266,88152795.33,-25.79787603,5395,-0.167720977,0.292926741,374550000,0.176097708
3284,2.841414955,5.612216877,-6.790100176,11.78563107,2303,-110.1687235,4.814425635,-25.09691789,-27.60708205,6.756488163,0.002982348,81.29172391,9.214172753,0.035834511,10085.58765,17455.69919,-1.573542159,11.62498315,80969603.23,-23.17743161,4118,-0.138311228,0.409504196,374700000,0.136699415
2620,2.77062023,5.371401461,-6.989860935,11.34989446,1726,-91.48283988,4.163517729,-23.43489907,-18.41753536,6.564038133,0.001497912,64.28655591,9.259039056,0.028525291,18138.2831,33112.94859,-0.722072959,11.51639791,85357562.95,-10.49922102,3237,-0.189533835,0.310332482,374850000,0.098396617
2914,2.78847835,6.003824919,-7.360620844,12.09899921,1960,-95.05993862,3.941459003,-23.97607941,-20.89130817,6.872546949,0.003331191,77.15310389,10.12183412,0.030681727,16273.38961,35625.02689,-1.274612018,11.18454063,85453038.1,-14.86172065,3477,-0.151835232,0.343633058,375000000,0.058998324
2034,2.736789139,4.630625632,-6.746070437,12.03840087,1373,-99.05764735,3.791453344,-22.11353557,-17.31729559,6.273942772,0.001915558,62.71689079,8.38088257,0.024340737,11329.21089,20660.59156,-0.892067784,11.51814276,79642764.46,-13.87582936,2823,-0.117848055,0.490798975,375150000,0.020695526
2256,2.749281162,4.993365801,-6.899802413,12.19427965,1560,-107.611598,4.353693565,-22.72459452,-24.82160481,6.295308068,0.001499455,72.29133166,8.435731397,0.025243974,12167.03824,15497.76135,-0.996864653,11.18465865,77600730.02,-18.13851485,2948,-0.139352544,0.517777264,375300000,11.40839724
2626,2.776244992,6.159634081,-7.709593787,12.34560911,1850,-97.31124373,4.279408377,-24.02686611,-20.65375774,6.887655058,0.001761866,73.1361656,10.56442474,0.028211991,18514.64392,38797.86142,-1.237374991,11.44838726,87967850.26,-13.84611777,3282,-0.145238619,0.196403138,375450000,11.36899894
2322,2.76784018,4.953572916,-7.481884082,11.78338663,1660,-91.84435275,3.289842485,-21.39642111,-17.98505577,6.423989824,0.00135834,67.22339884,8.825324443,0.027227096,13674.40228,33026.01233,-1.308277644,11.54419268,89259953.37,-12.38173647,3302,-0.073154553,0.398034349,375600000,11.33069614
2484,2.780982805,5.137740148,-7.173157551,12.23959544,1773,-105.6330236,4.412332273,-22.90037588,-24.49037854,6.565434811,0.00109452,69.79393645,8.928041713,0.028425301,16526.88193,24748.25409,-1.092475985,11.0934764,81532830.05,-16.02050212,3350,-0.141709047,0.433287232,375750000,11.29129785
3794,2.90584482,7.612628819,-9.377761141,13.09447394,2794,-97.90497473,4.636740321,-26.84164909,-21.74577287,7.856017921,0.01487087,87.2538952,13.59075515,0.040499013,21692.67628,74073.51144,-0.963627334,12.52935174,99360220.29,-16.95062421,4698,-0.170642057,0.189715662,375900000,11.25199956
3394,2.844905097,6.239886208,-8.024475714,12.64719659,2473,-92.61678562,4.634267177,-24.78084384,-19.18758251,7.158003828,0.005235722,77.99685159,10.66202632,0.036109482,19631.14245,46926.34024,-0.893599528,12.08758673,93963544.11,-10.77752472,4136,-0.090875785,0.313524478,376050000,11.21359676
2564,2.800687866,5.557356492,-7.818922405,12.32266884,1799,-96.57632685,4.133630883,-23.27881735,-20.06624286,6.688083868,0.001666023,70.82405299,9.51374075,0.029410196,15659.87874,30105.02732,-0.96326033,11.408548,83297624.22,-12.71050164,3423,-0.144097161,0.398646936,376200000,11.17429847
2384,2.766692373,5.194316485,-6.906932685,12.41006655,1721,-84.88606857,4.052246238,-21.7881342,-18.28064214,6.603956935,0.001596375,64.30047227,9.589079795,0.026238868,15772.72895,42152.48462,-0.891567014,10.94666889,89745386.89,-8.913246006,3107,-0.133662019,0.232492744,376350000,11.13599567
2394,2.772500232,5.71893171,-7.765565121,12.12242813,1680,-88.13441532,3.388828859,-22.43952843,-17.21560733,6.788530074,0.001827575,75.2528828,10.25747662,0.027012119,13452.64105,40847.94229,-1.456717955,11.47420459,87039367.15,-14.76075245,3132,-0.109147098,0.289573858,376500000,11.09659738
1606,2.693944263,4.244680946,-7.121358987,12.4385483,1149,-94.61495592,2.342376172,-19.77496146,-17.74056619,5.972289449,0.00107809,69.00025847,7.690089241,0.018578018,18881.24788,9397.933196,-0.535329707,10.58559317,74733252.62,-16.08457021,2349,-0.081803763,0.540517809,376650000,11.05719908
1878,2.735310834,4.312972484,-7.006946594,11.52125632,1306,-102.7097391,3.251207708,-20.65290426,-18.55759854,6.042552777,0.001501581,70.41578805,7.674650154,0.02268758,7814.131352,7482.525827,-1.037115909,11.16179817,74719037.04,-19.19178953,2654,-0.07623479,0.442482059,376800000,11.01889629
1762,2.730445827,4.394674688,-6.771375286,12.54905806,1335,-104.6491784,3.311326665,-20.22313611,-26.37095111,6.099331344,0.00191514,85.48058394,7.855600118,0.022587591,22566.78826,12682.37817,-0.210564784,11.28693027,77791344.33,-22.36454497,2861,-0.058211892,0.327386165,376950000,10.97959799
1578,2.709041318,4.317977727,-7.084326783,12.10523166,1187,-101.681864,3.180667404,-20.76409975,-19.65653528,6.095838978,0.00159961,70.49719731,8.1981088,0.019449592,10353.52629,19765.67972,-0.879664728,10.71637146,78481320.43,-13.95592419,2426,-0.123934747,0.407974595,377100000,10.9401997
1838,2.715897629,4.485786788,-6.367028094,11.86855106,1261,-98.69525409,3.377537931,-21.44061121,-18.76807921,6.138029902,0.001980712,64.1382437,7.915681971,0.021042755,11943.98059,15525.59023,-0.196361504,11.44495732,77306257.6,-15.46263289,2513,-0.134413496,0.459171335,377250000,10.9018969
1396,2.691287392,4.008814478,-5.986335942,12.07649136,1052,-88.03288763,3.072601553,-19.82684695,-16.71402769,5.820087505,0.001440338,64.12792658,7.250296646,0.017946419,11620.0332,6964.962995,-0.646950125,11.31092235,73326269.31,-12.26685566,2230,-0.10007449,0.51257827,377400000,10.86249861
1544,2.707960358,4.227310236,-6.878754451,12.29076997,1113,-96.35756336,3.104454935,-20.71288997,-12.4869312,5.989921651,0.001744564,70.35341196,7.699439512,0.019471256,10935.65962,10927.45853,-0.465504485,11.60043667,75196893.23,-16.50981586,2442,-0.111936123,0.436270862,377550000,10.82419581
1554,2.69803995,4.264831032,-6.847227358,12.10852502,1123,-97.65300175,2.984542478,-20.56446224,-16.22552197,6.038883713,0.001536234,59.51969909,7.946002367,0.019912876,9711.846837,13110.08395,-0.51247942,11.43654277,76202433.94,-12.93630244,2483,-0.11136895,0.382382199,377700000,10.78489752
1644,2.699556544,4.163851502,-6.82498541,11.54046832,1160,-99.26855637,2.422563875,-19.6475845,-21.85292761,5.91425718,0.00138938,65.84515963,7.50184553,0.021047755,7871.87853,9715.104592,-0.655814816,10.93883751,75264709.93,-17.85437737,2448,-0.081563887,0.442770394,377850000,10.74549922
1586,2.713048338,4.334261316,-7.122823931,12.07153704,1172,-73.40473037,2.995624167,-19.73403598,-11.79990849,6.102061272,0.001178807,63.77700134,8.036085692,0.019274611,18499.22369,28388.52701,-0.859350827,10.8603008,83610191.49,-4.170914906,2413,-0.160189379,0.337814502,378000000,10.70719643
1454,2.699548478,4.093857205,-7.121172388,11.44412663,983,-94.9336184,2.500396603,-19.63661414,-18.64339095,5.898649937,0.00074549,60.10123387,7.396981451,0.019051301,9618.150994,12998.79603,-0.105061023,10.7665172,77882503.97,-12.64489278,2214,-0.060949987,0.337619949,378150000,10.66779813
1556,2.693728986,4.275481287,-6.462169912,11.52635522,1030,-97.90338964,2.400178891,-20.48772483,-22.20426684,5.985277554,0.001384764,67.61277517,7.655270711,0.018919649,6229.961928,7849.52605,0.020767208,11.18337337,74699473.23,-19.85797637,2225,-0.099729413,0.493570208,378300000,10.62839984
1812,2.733622963,4.264742394,-7.162366321,11.80109552,1274,-92.34867834,3.532221859,-21.00595493,-21.65917946,6.052015096,0.00221398,69.36569888,7.79974309,0.021994321,10861.53066,18462.13923,-0.063966304,10.84967569,78614702.6,-12.66272726,2690,-0.114488338,0.508846445,378450000,10.59009704
2286,2.744249902,5.07597172,-6.625819954,11.60897891,1501,-101.8455567,3.613526565,-22.58765022,-20.21922907,6.396115572,0.001632436,72.67244246,8.786793197,0.026328858,11602.20827,22157.49995,-1.174398103,10.95713741,80605909.3,-18.13687835,2973,-0.139720656,0.256257761,378600000,10.55079875
1966,2.724397293,4.693292095,-7.444417365,12.01902691,1368,-95.55151616,2.64127722,-21.05737359,-20.61661023,6.336272753,0.001385539,68.03388732,8.771198809,0.022612588,14619.5072,34353.23277,-0.383130873,11.59064453,87006050.83,-12.68983971,2678,-0.086593368,0.330998127,378750000,10.51249595
2686,2.798783458,5.481778951,-7.837908918,12.27535162,1923,-102.9540645,3.777266249,-23.19832183,-23.8154373,6.740770063,0.00298085,77.64307204,9.757875038,0.030641732,13490.76304,34356.66753,-0.948313355,11.98914863,85213569.31,-17.48238877,3645,-0.138332603,0.387673745,378900000,10.47309766
2384,2.757398688,5.02956324,-8.069773252,11.88652218,1653,-89.6775852,2.93196197,-21.570858,-18.38411104,6.413135007,0.001899472,68.29012639,8.657966071,0.02693546,12215.17764,28733.70589,-1.120871249,11.0779307,88826453.35,-9.643935215,3158,-0.04625495,0.395948701,379050000,10.43369936
2258,2.755544704,4.626432521,-6.622111648,11.69502528,1555,-94.22529526,3.978801075,-21.75183145,-19.0950198,6.247361694,0.001302263,73.46925259,8.173777196,0.027485402,15063.80021,21278.88121,-1.102037431,11.34598289,79616656.2,-11.83392379,3179,-0.172255199,0.29391523,379200000,10.39539657
2098,2.739759342,4.669057883,-7.156784449,11.88579034,1504,-89.08011717,3.637621651,-21.30643305,-18.75592327,6.298902027,0.001921716,72.24464091,8.567615833,0.024150757,13821.03131,27084.65132,-0.977198755,11.07943797,82906605.46,-12.0506175,2902,-0.066815454,0.377368831,379350000,10.35609827
3004,2.812683702,6.612387487,-9.341468946,12.29245989,2123,-86.71597193,2.210406186,-22.93165167,-19.72364901,7.322676909,0.002729951,81.95530177,11.66781904,0.031838271,18515.40652,61129.34494,-1.176163219,11.41013415,100287741.8,-10.48609273,3777,-0.021757852,0.154677996,379500000,10.31669998
2262,2.778293365,4.780467784,-8.323364607,11.86611206,1657,-99.99252857,2.952282965,-21.86138389,-23.05776389,6.332768563,0.001636776,77.50336693,8.242367117,0.027340417,12317.89466,14026.31225,-1.296617205,11.34097546,78201472.56,-19.24856683,3319,-0.097490955,0.462481751,379650000,10.27839718
3444,2.875279793,6.118695195,-9.783345984,12.12517995,2357,-98.37697524,3.562154831,-23.85678573,-27.62964428,7.196460694,0.00521468,85.42751553,10.8538944,0.037800968,16706.81936,53481.48391,-1.771533129,11.90448261,94242273.73,-16.22737868,4294,-0.015476386,0.259524756,379800000,10.23899889
3286,2.832205618,7.002666588,-8.728110705,11.66222455,2191,-87.65827089,4.39403714,-24.00700507,-17.98609535,7.467450282,0.002752169,72.95993713,12.54407305,0.034284676,22356.01241,69393.60618,-0.849551222,11.54020893,99536242.08,-8.073301014,3773,-0.14238581,0.129096807,379950000,10.20069609
2508,2.772655972,4.857440199,-7.565847327,11.76433299,1784,-108.3376426,3.500168743,-22.53017736,-25.19277909,6.336509559,0.003033586,78.13656572,8.232429974,0.028318646,11086.57749,13775.42624,-0.562365312,11.84782741,77814726.74,-19.62065899,3299,-0.116959341,0.406856602,380100000,10.1613978
2398,2.780668944,4.793278621,-7.805074773,11.54350678,1674,-94.93984821,3.493183588,-21.9345913,-22.1609018,6.361294953,0.002430552,75.15476474,8.459899157,0.02768538,13228.33998,22998.43576,-0.630435989,11.29061879,80303929.95,-13.98619724,3237,-0.118645101,0.429233839,380250000,10.12199951
2364,2.774486666,4.906017344,-6.419898205,12.1518111,1659,-100.8065606,4.117833318,-22.80646107,-21.17809097,6.409123354,0.001706496,69.09842039,8.469289659,0.028260319,12455.38641,18341.36752,-1.126048913,11.73780315,79497763.49,-14.93630051,3199,-0.172874587,0.44655246,380400000,10.08369671
