mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20,mfcc_21,mfcc_22,mfcc_23,mfcc_24,mfcc_25,mfcc_26,mfcc_27,mfcc_28,mfcc_29,mfcc_30,mfcc_31,mfcc_32,mfcc_33,mfcc_34,mfcc_35,mfcc_36,mfcc_37,mfcc_38,mfcc_39
280.9303916,6.567822413,-29.15837036,3.757082929,7.150989112,7.150463617,-2.10512175,6.441815358,6.016094572,5.770031219,2.800940227,4.784104822,4.27915282,2.998511429,2.508288204,6.990307385,6.926832838,1.872794243,1.050745487,5.975988152,4.986380438,1.749514103,3.325312962,6.09270216,4.511804578,2.541224672,3.242867968,4.334637041,3.046094986,2.333417927,3.158447028,4.497614809,4.219046819,2.905422649,2.475158181,3.496366327,3.745043963,3.287406368,3.246098857,3.627218875
278.5745284,6.006909044,-26.76661128,4.382422221,5.994632511,7.792186413,-1.08414981,6.405598668,5.791879138,6.014614612,2.379351384,5.166867352,5.074992936,3.799959378,2.416276575,6.42486507,6.741764578,2.683634108,1.885588422,5.282215065,3.950801269,1.078359079,2.937702309,5.242758108,3.980991518,2.605880731,3.774337394,4.552707112,3.051326135,2.145367072,2.826653731,4.10964799,4.093987544,3.223823903,2.258544921,2.797385223,3.333230357,3.436973407,3.574629704,3.372332514
279.9168395,6.360832911,-28.24938986,3.335205779,5.844064432,7.321019454,-1.51936491,6.453447949,5.896136275,6.000024938,3.144485111,5.007309626,4.447783561,3.398926378,3.078423696,7.145347818,6.291767911,1.977925319,1.997248964,5.549651249,3.484252761,0.699465672,2.966703742,6.349112655,5.141568079,3.247997552,3.824961056,4.702448603,3.227027263,2.36627131,3.146372017,4.705348323,4.706126067,3.540373208,2.815919514,3.610710053,3.530750877,3.244802571,3.572093652,3.612511873
275.5036374,4.716682187,-24.56618758,5.155479482,4.538931166,7.393200817,-1.077265663,5.853174069,4.716288811,4.641720642,2.254178804,4.658797747,4.713582392,4.403077879,3.220686138,5.97834436,5.803123652,2.902598172,2.359194083,5.50029589,4.880498301,2.655746323,3.679420355,5.151597013,3.888605024,2.700906668,3.892315918,4.618822332,3.204531597,2.153266121,2.926282988,3.908516042,3.454775833,2.90609443,3.042365077,3.547109522,3.668235003,3.325189959,3.331583823,3.369020836
276.7872149,5.293278566,-25.38101887,4.980294841,5.761016738,8.029460244,-1.153161478,6.091987368,5.972337883,5.904130118,2.741299945,5.170911901,4.820605055,3.906002862,2.844198872,5.986557894,5.564316488,2.099943773,1.819983602,5.290274972,4.727260782,2.456842306,3.263834088,5.106128728,3.790441853,2.509340056,3.553999103,4.719992249,4.188313681,3.727979039,3.285752416,3.655699668,3.806240021,3.065718224,2.807717632,3.615085111,3.604267569,2.943485066,3.051193188,3.845379115
279.8633946,6.358437479,-28.47649247,2.857967725,6.408426701,7.905883077,-1.539672978,6.400681015,5.930107546,5.438295147,2.155486484,4.826938061,4.695393121,3.293875564,2.966315014,6.74977353,6.331223479,2.138135243,1.691571395,5.892166291,4.685379108,2.037290095,3.45225904,5.481609627,3.495122176,2.292634386,3.645658294,4.974534574,3.965474237,2.824569329,3.400077079,4.376633178,4.421482396,2.949860358,2.211958019,2.891622779,3.430510608,3.488225602,3.099328731,2.702347604
279.748072,8.021666047,-25.40290323,3.172956526,4.016036625,7.326325401,-0.855525009,6.365212717,5.445387598,5.36037731,2.020660217,4.902172328,4.873395407,3.977968601,3.624706293,6.443337149,5.56228216,2.059431965,1.236229762,4.39238353,3.680692715,1.974241443,3.223823023,5.678488709,4.100544497,2.833375924,3.727410333,4.790868288,3.958543463,3.271132779,3.206488244,4.194988842,3.615441656,2.987013874,2.870097304,3.283749891,3.375272251,3.092041822,3.155897545,3.542423928
279.1619739,6.542297244,-26.35523854,4.457051081,6.037076708,8.496338987,-0.933191764,6.380326936,5.614071695,4.950544777,1.711803343,5.230596508,5.609882624,3.878503696,2.569128514,5.957904818,5.88971309,2.173495945,1.088419826,4.708955744,4.349989269,2.162790274,3.466612709,5.533961223,3.855442165,2.589407502,3.715019099,4.633688984,4.019856314,2.855343539,2.862457,4.238952278,4.26175562,3.181139313,2.558862029,3.101953036,3.246810608,3.226407744,3.72607345,3.624927902
286.3156367,8.473782642,-34.16515735,-0.014164092,7.387838033,7.96851781,-2.872930203,6.262496149,6.686854263,5.651714946,1.742348499,5.282765029,5.824491922,4.345284211,2.901681091,7.266946193,7.095381168,2.521688538,1.349323013,5.506283165,4.231904116,1.112276338,3.091986127,5.549351506,3.234294853,2.340525027,4.166844306,4.948758195,3.528450001,2.70335263,3.382894419,4.424932035,4.304183114,3.05210717,2.051584752,3.178972501,3.978499983,3.253524371,2.685680585,2.594291617
282.7862213,7.64513095,-30.19670787,2.069647794,6.61288631,7.838381258,-1.920628107,6.824944253,6.148146427,5.163209526,1.780540502,4.809603844,4.981513802,3.33386948,1.706348596,6.119126265,6.190034822,1.718909285,1.16418641,5.189162262,3.919428544,1.680157608,3.355272212,5.690139804,3.819737117,2.154812421,4.002884582,5.279589057,3.843308911,2.786367397,3.470003848,4.593925994,4.464829878,3.271748557,2.643408717,3.254112777,3.412175095,3.111004461,3.149284752,3.417600385
279.6562398,6.298433006,-27.4929948,3.092507849,5.52677457,7.784902908,-1.514365645,6.436432744,6.10178054,5.497038992,1.786029844,4.470776141,4.952152801,4.142696223,2.865133455,6.608402575,6.368092403,2.28928256,1.142900795,4.491772856,3.955184057,2.156276462,3.72028141,5.68078952,4.009942041,2.607991426,3.140890946,4.561811436,4.386300861,3.176814766,3.380515859,4.069925237,4.285892562,3.35013007,2.32638747,2.763064606,3.54521203,3.514869899,3.679428399,4.090174582
279.3141656,7.273009627,-25.31926372,4.066548615,5.257232053,7.866210886,-0.814892082,6.425967007,5.933222126,5.484100541,1.804452538,4.198328198,4.316318693,3.325440391,2.186136299,5.791099565,5.649391763,2.59015265,1.69916817,4.284990129,3.808786441,2.223324248,2.9130294,4.918644073,3.947134995,3.018995752,3.876597499,5.026731858,3.932869026,2.879317033,3.44054228,4.257765919,4.169584516,3.030574582,2.779661342,3.050798698,3.03463325,2.929096819,3.105827591,3.151009364
279.1755698,6.74287151,-26.32025988,3.295126228,5.200369184,8.047904306,-0.784897595,6.195998246,5.45506438,5.924740333,2.903451182,4.817743237,4.398147246,3.595384117,2.749024798,5.736299121,5.239250633,2.111282902,1.98854775,5.23810923,4.550890118,1.552602876,2.613070369,5.427370782,4.496895738,3.003200191,3.452386584,4.400799204,3.791294313,2.984203203,3.09559949,3.769417229,4.083753948,3.420529485,2.662563439,3.156351112,3.383035024,3.299642339,3.343870133,3.600275504
274.3035465,5.561751393,-22.06650756,4.898085859,2.983644667,7.677239177,0.126977056,5.483383661,4.663905918,5.303726189,2.403716222,4.291790411,4.55762313,4.286672305,3.302043599,5.874508587,5.325657412,3.645224451,3.020098547,5.213978603,4.186692227,2.471027308,3.670701676,5.077637909,3.861637569,3.171101531,3.662663692,4.345943503,3.698949777,3.52397062,3.241226626,3.765007295,3.571154416,3.334686185,2.865217286,3.02170474,3.248154678,3.449269209,3.481673613,3.109582326
276.0639091,5.974689399,-23.06048397,4.807016177,3.643887151,7.400864477,-0.712410777,5.974654616,5.239334212,5.636109365,2.658182752,5.139069755,4.223722872,3.338679944,3.228628497,6.784288239,5.97450026,3.100551542,2.150884652,4.688429302,3.995297909,1.780260565,2.769235768,5.479507816,5.052534695,3.991765113,4.035227722,4.915049477,3.73244395,2.874483456,3.320776745,4.040555079,3.705319865,3.22468717,3.361644767,3.607427217,3.542775875,3.082508774,3.47022156,3.615566517
276.1305494,5.865484209,-22.8765329,4.779961416,3.740640312,7.58559774,-0.39314642,6.011052747,5.473624075,5.346791482,2.568989179,5.259175753,4.863308592,4.201586276,3.250966552,5.409891119,4.978701936,2.702299663,2.428973003,4.898533946,4.466437809,2.949972497,3.927054937,5.252587973,3.543134095,2.442804989,3.7494315,4.511243719,3.900196883,3.50314115,3.800274407,4.287393662,3.779812221,2.915772822,2.612333919,3.611176635,3.511502712,3.190599586,3.008119549,2.772655977
275.7811472,5.756142028,-23.34925865,4.598466919,3.764253617,7.623286935,-0.323280225,6.601509266,5.349245534,5.021197812,2.342375722,4.684376183,4.566791439,4.30354958,3.604385001,6.584652346,5.940458012,2.757744297,2.508608417,4.819387355,4.02626295,2.376522143,3.050481511,4.569322306,3.636884044,2.708034222,3.758852204,4.378291375,4.087685026,3.25264844,3.232496844,3.874424041,4.001106527,3.40442499,2.658176375,3.301501878,3.229335938,3.286803444,3.677221472,3.630691221
275.649033,5.564140936,-23.7214775,5.167394865,3.911203592,6.892280448,-0.709163088,6.270991386,5.290332984,5.527327699,2.92183493,5.167386974,4.615329975,3.594022659,2.593016697,5.522188194,5.171513707,3.047294098,2.576405964,4.508022254,3.43987222,2.216137878,3.720547058,5.578095368,4.502328154,3.22356683,3.884310705,5.254747228,4.251025947,2.800513994,3.033497776,3.65346933,3.783997487,3.480485449,2.80706432,3.075915855,3.250934435,3.425929727,3.530894733,3.505949595
273.6323673,4.950796812,-21.38576454,5.857430709,3.466827717,7.060031966,-0.124651546,5.843848303,4.404383013,4.839365363,2.104523254,4.534306052,4.434760567,4.185861733,3.282387689,5.28125872,4.840944274,3.184638973,2.640910332,4.090868919,3.935579534,2.743841234,3.343580633,4.621745796,3.576049457,2.739332142,3.638473991,4.691359863,4.504416692,3.984332022,3.009548909,3.113787997,3.48044217,3.474439502,3.323993634,3.380185184,3.390060255,3.578855076,3.182188156,3.107465842
274.6472568,5.051693343,-22.96355066,5.129739114,4.314742571,7.923152312,-0.142140942,5.668545625,4.552394006,5.444092311,2.27441916,4.444653351,4.456057596,4.098945021,3.260189322,6.239530928,5.627574671,2.895220758,2.274880167,4.440686298,3.799970581,2.637694263,3.988255569,5.135793391,3.949445308,2.678557092,3.396101102,4.863953274,4.733447121,3.439506016,3.477392129,4.411303783,4.072222801,3.233508586,2.552569041,3.101769717,3.246035647,3.123254418,3.23737576,3.129194464
274.9996948,5.519757117,-23.18470415,4.628535311,3.501313344,7.327374999,-0.429906911,5.673843746,4.668327555,4.883282641,2.662098454,5.037320679,4.900236007,4.680013104,3.741800009,6.08049264,6.127768064,3.394120315,2.668173469,5.037066138,4.624699291,3.052411415,3.848629159,5.069398426,3.333656063,2.46312146,3.242635466,3.88923558,3.31693553,3.278505913,3.672547757,3.972549786,3.649496046,2.79856425,2.80149028,3.265584142,3.246703646,2.710200311,2.716088763,2.885948199
275.1373653,6.130876712,-22.03951704,4.809360485,2.806358874,7.265457218,0.231454129,6.263936249,5.214249531,5.477279297,2.520583328,4.533731119,3.84928075,3.402635158,3.268636444,5.761273221,5.35937799,3.14292405,2.584769999,4.534476548,3.955494646,2.645766931,3.403815798,4.844107989,3.871576992,3.443163634,3.640601183,4.467317747,3.643039943,3.040345548,2.882425736,3.040323791,3.565600657,3.391804628,3.366132208,3.504152262,3.696481059,3.096803831,3.529796526,3.450100187
276.3253404,6.546118436,-22.90233404,4.016494298,3.22953857,7.582375341,-0.219591211,6.378518655,5.112243465,4.96179556,2.248177475,4.62305523,4.19981741,3.645997075,3.060734123,5.674993054,5.453228276,2.857222835,2.021697489,4.424685543,4.063088298,2.370358689,3.19354602,4.98468157,4.158710147,2.796250746,3.56656889,4.488497243,3.017521533,1.816794768,2.867902008,4.50096338,4.809154072,3.887425035,2.291292202,2.493291478,2.971797533,3.120269186,3.365673561,3.122501048
274.4552307,5.429866866,-22.22863048,4.624033232,2.951484597,7.541351644,-0.071243363,5.946882778,4.958920448,5.495628972,2.933709092,5.362141192,4.74870454,3.599189606,2.792017116,5.501986666,5.268516296,2.750823127,2.166034505,4.382887961,3.751895405,2.466941559,3.244824664,4.752789289,4.057366642,3.829503135,4.712739059,4.490365491,3.788166435,3.450492435,3.639871338,4.062428843,3.713498381,3.868758705,3.944520024,3.589605556,3.101631054,3.192961911,2.995927958,3.361719138
274.5663056,5.191675507,-22.3498686,5.37027316,3.25782111,7.455115739,0.668413677,6.48455492,4.315831962,5.210697224,2.91564521,5.164494913,4.762749161,3.892834171,2.458866411,5.035546731,5.116588057,3.212935158,2.888553121,5.10404722,3.863117468,2.849242084,3.991840346,5.23325324,4.278518545,3.190638217,3.980356203,4.659060391,3.69976509,2.814658791,3.126697817,3.820679562,3.60146381,2.877510084,2.574494491,3.073362933,3.189257619,3.065034707,3.202613701,3.592830496
275.7081288,5.650782711,-23.66398464,4.746358632,4.627119529,8.048213228,-0.62960344,5.995865527,5.043607217,5.481647556,3.14734402,5.463214609,5.248927759,4.408643824,3.550082419,5.833474632,5.774150065,2.733515028,1.850339227,4.982552313,4.326448578,2.829467357,3.629154752,4.758840904,3.558065926,2.836833165,3.61575688,4.284157742,3.706263605,3.03169104,3.433382707,3.765612803,3.688328961,3.099289549,3.00038504,2.941110737,3.094022048,3.40677221,3.527957572,3.099688161
277.704931,6.018543283,-25.45393913,4.739763527,4.957363721,7.330985053,-0.784226451,6.050732773,4.938028837,5.240381548,2.264463904,4.357041081,4.513170134,3.739157171,2.868394938,6.385093239,6.083271326,2.721484327,2.315505041,5.282637538,4.004515154,1.925213398,3.575313311,5.678885778,3.795844363,2.644804974,3.584398436,4.32583984,3.057485208,2.533549419,3.076521738,3.952867711,3.651027059,3.19309247,2.828771263,3.164680953,3.638620664,3.469395974,3.371512734,2.956052619
277.8444473,6.867662574,-24.46363164,3.719203624,3.397309714,7.108945887,-0.639499512,5.769523916,5.09635716,6.084265009,3.263056055,5.312076378,4.487097485,3.654300535,2.457742614,5.503177793,6.072654883,2.948163041,2.515210772,4.584719712,3.527243086,2.103315288,3.213303499,5.209680649,4.094005469,2.98051861,3.345444741,4.902961611,4.794211896,3.294921668,2.724741689,3.785993718,4.133644143,3.313796941,2.578964173,2.970540541,3.019645691,2.949606577,2.919311974,3.027038252
280.5062004,7.011658446,-27.92302219,2.672669089,5.642181262,7.982656426,-1.009602782,6.230927221,5.71591225,5.477860671,1.866168383,4.115802134,4.467395929,2.972254535,2.008227951,6.862238957,7.092033556,2.783961171,1.480974472,4.879926689,4.337578312,2.244325335,3.450869154,5.523934807,4.075818156,2.872244571,3.686008122,4.680227233,3.747108274,2.696768518,3.106494915,3.923624559,3.796467022,3.098109376,2.820473483,3.250712168,3.111246785,2.603402618,2.55461559,3.254471643
278.4461092,6.810292394,-25.89635398,2.704892054,4.410393183,7.884287275,-0.627796832,6.183576665,4.84855254,4.796933599,1.958846031,4.77025194,4.564198334,3.921044921,3.239357584,6.505867415,5.972672945,2.441936358,1.937964179,5.112200573,4.054106554,1.945056288,3.202228221,5.298510766,3.310457303,2.710225728,3.807935621,4.026636226,2.914071551,2.446381166,3.157451248,3.824422189,3.747896781,3.05195128,2.63971619,3.343630405,3.773917379,3.534283685,3.64877336,3.706337269
277.5076745,6.376053068,-24.68513234,4.61239093,5.026648652,7.500996329,-0.845144064,6.5206788,5.025951781,4.823499324,2.004136477,5.460571464,5.169995802,3.713080979,3.128762063,6.82318616,6.187020995,2.235908132,1.735681776,4.710757875,3.562553061,1.808707454,3.16714308,5.538056908,4.283557591,2.688877365,3.313820597,4.528099613,3.962746202,3.016106074,3.271721088,4.299409761,4.1540244,3.227786964,2.812500472,3.171679695,3.286178331,3.56263655,3.288930513,3.018153573
277.861421,6.947721839,-24.64794462,3.973759883,4.792939628,7.722347111,-0.8244659,6.210667019,5.261724746,4.661173103,2.140009782,4.731343211,4.704959587,3.312650086,2.763830354,6.549166409,6.011205356,3.169869063,2.334215837,5.485716417,4.39614978,1.94873374,2.89668466,4.75411714,3.755976287,2.532515156,3.212860414,4.532657997,4.068091306,3.156971442,3.100281181,3.675387899,3.742161085,2.841539857,2.590401922,3.342679914,3.321485765,3.118150438,3.409172138,3.174789122
283.9675019,9.498325711,-30.05594844,0.020854197,4.256600508,7.831210886,-0.752313807,6.122515259,5.139976835,4.807598047,1.796660327,4.485201998,4.798018097,3.934635006,3.466803644,6.748122096,6.23327296,1.95349448,1.086225863,4.76562995,3.56387858,1.759380497,3.312545528,5.449616107,3.701475914,2.780540423,4.132592176,4.606081655,3.150657539,2.590510722,3.200718133,4.403049519,4.152588392,3.576261524,3.143214405,3.163784438,3.16585417,3.342224864,3.583493266,3.540795768
278.5242649,6.533607944,-25.9068456,3.099015511,4.023612628,8.07347941,-0.838395078,5.535612113,4.886550295,5.024024929,1.782298343,4.660579151,4.904887885,4.24545406,3.422949723,6.538772626,6.143540617,2.723406139,2.007270308,4.724046368,4.104601569,2.531830893,3.144129192,5.201616243,3.959122441,2.477937044,3.595840399,4.646774487,3.844772309,2.855346059,3.337137078,4.212236109,4.073643158,3.372057052,3.06482768,2.915047264,2.54920085,2.418600781,2.851027061,3.424614425
283.5958219,8.52747094,-30.20672938,0.680568317,6.506351992,9.205359107,-1.55191156,5.501891611,4.990507232,4.855331644,2.476527317,5.158307496,4.995264129,3.629036936,3.224633686,7.714627935,6.834209567,1.924967198,1.427243884,5.364881699,4.17903915,1.674008102,2.931333689,5.638253767,3.773906187,1.585983637,3.153877182,5.304312209,4.829804004,3.518992881,2.778563337,3.85769795,4.347372243,3.737147408,2.775591532,2.978663588,3.075666126,3.297588694,3.338922167,3.030013496
282.674944,8.387851536,-29.44001178,1.779868783,6.304008495,7.952371046,-2.618505342,5.612765986,5.929542724,5.909001082,2.535980644,5.609820603,5.347132567,3.323462299,2.129074509,6.855716802,7.326033932,2.551762841,1.038720053,4.417790002,3.575291022,1.613581762,3.061605976,5.838474305,4.420296276,2.372369076,3.354141143,4.659022156,4.055243361,2.914896755,2.819583628,4.181021092,4.436804613,3.071778888,2.584193498,2.945865397,2.609571436,2.990630967,3.645996943,3.315875932
278.5738132,6.633473239,-26.31903979,3.631466281,5.002432025,7.727271802,-1.055677947,5.988682345,5.236198526,5.550224871,2.795133308,5.097603329,4.769632341,4.27447855,3.05096546,6.123576603,5.670905567,2.50154909,1.968207321,4.824500707,3.922246695,2.160535607,4.012161377,5.851866707,3.766553502,2.627748221,4.053278542,4.987981017,3.630828155,2.211958657,2.83454671,3.832600931,3.948006953,3.220902804,3.095004708,3.058344495,2.856153074,2.895447839,3.051684404,3.225294491
278.9539529,6.91434951,-25.81674987,3.442065395,4.926081435,7.813696912,-1.340772701,5.368677702,5.458569157,5.29672603,2.311064244,4.901646342,4.303256988,3.54357025,2.982189535,6.568702773,5.890195144,2.960813498,1.969866173,5.068877186,3.612878273,1.767129172,3.49583406,5.326152529,3.968623083,2.672731381,3.473129457,4.156276386,3.795759793,2.988637954,2.936858935,4.235927723,4.052093896,2.993423106,2.358812556,2.971584459,3.840771291,3.435418079,2.947361729,2.967293727
278.2855556,6.215424769,-26.01816557,4.423213734,4.951481831,6.723361048,-1.48287322,6.458193675,5.50649833,5.06917741,2.193841675,4.802423064,5.034808028,3.948929617,2.96017041,6.459971519,6.140679786,2.379150244,1.624190161,4.866317989,4.309119746,2.094543031,3.077232794,5.230125893,3.935230642,2.481983006,3.576746184,5.055351838,4.32601472,3.377799933,3.430389352,4.38723037,4.1628572,3.26489271,2.500590072,2.836794276,3.539718616,3.214791957,3.146361307,3.336061172
281.7536652,8.207995204,-28.30700463,1.71515253,4.807576641,7.698394422,-1.03148992,6.831960873,5.961165615,4.803239009,1.512207522,4.351747977,5.307570121,4.484159696,3.431230935,6.649772545,6.203158204,2.280133111,1.642681311,4.677621135,3.812117536,1.692434274,3.088075139,5.316269761,3.753593821,2.59584221,3.695041118,4.509017983,3.155371641,2.565751905,3.614426818,4.558663883,4.148404275,3.172614537,2.42821069,2.49305201,2.803241859,3.496948155,3.534496792,3.348329229
281.7549031,8.024635287,-27.77768478,2.426419827,5.050841419,7.345561913,-1.582567678,6.374380547,5.483321569,5.10578596,1.809857757,4.538604358,4.843123345,4.07525543,3.202858362,6.88074417,6.822770919,2.662052155,1.847183037,5.340804814,4.513200659,1.564217787,2.469253314,5.592251666,4.32192756,2.280328535,2.262281063,4.031274833,4.167082158,2.985587403,2.786995562,3.410260119,4.279859939,3.66373023,3.123304317,3.025657096,2.690374262,2.933383127,3.511846041,3.764166129
280.292527,6.861579114,-27.90105145,2.636168834,5.057187333,7.87842834,-0.724739676,6.034814244,5.481068451,5.367470348,2.28263543,4.707280101,4.538694423,3.61633031,3.153284356,7.234197845,7.342007272,2.900967445,1.55486089,4.97875019,3.972409784,1.556287117,3.176813494,5.860466867,4.23639359,2.47225379,3.530770518,5.019485106,3.750496579,2.757446438,3.00607041,3.964839833,3.933471136,3.074235835,2.633566429,2.922545468,3.149739812,3.136717167,2.827065209,3.134500175
286.5245449,8.970950531,-33.25716374,0.049576627,6.626098587,8.23941864,-2.384532884,5.987227715,6.12470421,5.560551674,1.909474872,4.705433612,4.683900998,3.275973714,2.909992073,8.159468661,8.148230995,2.875906011,1.596487997,5.368071189,4.012230016,1.17161162,3.687645196,6.600782084,4.138712968,2.057814478,3.675061529,5.720643843,4.232298537,2.528325707,2.605208512,4.050437898,4.108753021,3.02136617,1.853066051,2.167995892,3.062235551,3.480820248,3.476238333,3.168714424
283.6941996,8.486895261,-30.45342389,0.740797263,6.394413404,8.41789812,-2.57112267,5.730605982,6.443681112,5.251099775,1.071881136,4.625161798,5.469630905,3.922499651,2.730544648,7.458097403,6.630183357,2.071479746,1.477891993,5.301698764,4.231284788,1.324140796,2.782191182,5.748701453,4.23507511,2.25095871,3.318677225,4.951963283,3.867666993,2.488767473,2.253450014,3.709710823,4.116916673,3.172343071,2.450123362,3.306577678,4.054494461,3.563282854,2.823442247,2.560563975
281.7098481,7.054551794,-29.42171698,3.224073817,6.914649945,7.990111283,-1.779288435,6.524961344,5.981466314,4.804344834,1.045634365,4.286533536,5.402797533,4.129542674,2.696465529,6.148146597,6.444747769,2.485342504,1.808425318,5.463413705,4.274178263,1.62317465,3.341145021,5.593703375,3.502188175,1.974531192,3.5806032,5.442588181,4.350441397,2.911765327,3.240860119,4.322096314,4.141686805,3.108971695,2.61024274,3.27455277,3.338117771,3.07999993,2.708035719,3.402745826
279.7398393,7.641912537,-26.04923706,3.468597822,5.107893372,7.198904664,-2.226936011,5.253580487,5.021143717,4.8270832,1.515399947,5.145377121,5.438145746,3.723481729,2.748220167,6.666045391,7.098585887,3.146515679,1.869704496,4.648298609,3.591057553,1.20566789,3.130518533,5.378923341,3.921459927,2.58146584,3.79856987,4.830252245,3.81298131,2.68047753,2.869274839,3.961718034,3.82546869,2.962031858,2.457088942,3.380632664,3.797365964,3.465613208,2.894091946,2.836726554
282.5233429,7.640256618,-30.22386527,1.21103084,6.175640926,8.426626706,-1.498657417,6.060200367,6.019194495,5.271718072,1.906241808,5.007780079,5.545637384,4.359586089,2.979546309,6.923805687,6.864779394,2.964945741,1.532083948,4.600577828,4.303025392,1.329611122,2.993268848,5.817594025,3.490039992,1.808133139,3.505949351,4.987981887,3.460058553,2.632951207,2.816637488,3.739775777,3.863616004,3.299954484,2.764366368,3.023365482,3.459875269,3.444775121,3.447278593,3.169896463
282.3124831,8.000762286,-28.63872052,3.274838646,5.909965319,7.506816773,-1.363729259,6.215950367,5.636986387,5.401112135,1.94238986,4.435674888,4.777684387,3.753446083,2.867566404,6.881493199,6.333554556,2.379210555,1.325256128,4.749840683,3.876400218,1.456169775,2.921034462,5.302638099,3.564802731,2.449344529,4.083555555,4.989500406,3.342201182,2.328751898,2.567539657,4.165175902,4.543193548,3.075475838,2.26113328,2.985725621,3.796438234,3.480258417,3.474968737,3.196343679
284.8165152,9.324627999,-31.58701846,-0.260856842,5.894942829,7.59901765,-2.269648644,5.890850391,5.937521881,5.242131231,2.13482887,4.773314395,4.791981589,3.772526467,2.754839814,6.912312529,6.955435741,2.523272125,0.819486929,4.476256683,4.008546808,1.598826793,3.302554063,5.756894333,3.890446786,2.593047358,3.67323505,4.747024791,3.266350802,2.774471325,3.506824293,3.917237189,3.788539571,3.503082669,2.880607152,3.319309986,3.576390912,3.278574056,3.56574254,3.311680569
285.2026266,9.180996414,-31.05581344,0.850105785,5.810081783,7.033844599,-2.9171467,6.145054606,6.670566701,5.460390366,1.651181636,5.093483329,5.44292143,3.719617037,2.921035646,7.842745355,7.245225592,2.351140419,0.900761449,4.85172194,3.680938498,1.164715615,2.697931282,5.414209111,4.166278739,2.405480309,3.753102263,5.259517848,4.345032376,2.92776163,2.856474965,4.124693574,4.141705512,3.130188053,2.266479371,2.762864154,3.75567091,3.734661343,3.48295096,3.093575675
287.1216534,9.878117383,-32.92651969,-0.159321744,6.436543101,8.056440779,-2.29035615,6.205799791,6.078055202,5.410446298,1.560636467,4.4175049,5.620908928,4.624319623,3.120632916,7.12678543,7.263565238,2.380748604,0.673924637,4.910384079,3.713023326,1.007865865,3.619931695,6.084080705,3.993936164,2.294054519,3.977263925,5.153100348,3.504658611,2.04043732,2.604930226,4.038833738,3.852818658,2.90866465,2.124840576,1.97728015,2.560329765,3.55540855,3.947271385,3.412109386
280.3169669,6.839806144,-28.45132502,2.25700118,5.75118598,8.4339202,-1.306355452,6.259187278,5.442400764,4.833804168,1.989063722,4.871861881,4.940703705,3.544781337,2.551519133,6.60824582,6.331811719,2.159766546,1.412645786,5.168184412,4.665875234,2.302555159,3.428100879,6.083462782,4.450022662,2.020691587,2.838635835,4.98517452,4.495779812,3.100004958,2.703962393,3.990950424,4.586899642,3.998886253,2.993573814,2.685222108,3.017078462,3.321161183,3.540369219,3.247409026
277.7760066,6.240718667,-25.67682794,3.905734109,6.17463639,8.90339724,-0.975933775,5.367897533,5.348558799,5.312585419,2.355624678,5.40658884,5.222567022,3.556394602,2.354293474,6.180356622,6.294211406,2.749963607,1.791526672,4.745247686,3.693156357,1.659620179,3.259763596,5.493317751,4.155626972,2.455058117,3.385673217,4.796579252,3.803110918,3.038808596,2.952869866,3.885862259,3.780665111,3.429548184,3.097828075,3.391644355,3.37355027,2.78240873,2.848789237,2.951454759
283.1499305,8.268444743,-30.1086772,1.407110161,6.088601501,8.511070722,-1.381229997,6.250682923,6.311045676,5.509632895,2.190267523,4.867781794,4.570839856,2.961606573,2.722185696,7.447932258,6.71756916,2.01743804,1.581245269,5.129118312,3.708339318,1.258107474,2.789172216,5.740070954,4.116972287,2.263653285,3.466832446,4.469240053,3.872738945,3.080658692,3.618217594,4.25486757,3.58512171,3.099830731,2.960997094,2.99893447,2.857346237,3.343039879,3.430709903,3.468182263
285.0065547,8.616185269,-31.7354024,1.07912228,7.087459223,8.468894085,-2.030077316,6.248177774,5.802617376,5.165468503,2.051212205,4.719218055,4.813387462,3.722062539,3.108649255,7.821805461,6.843690406,1.038389396,0.353741402,5.560198992,4.881786826,1.55228921,3.42261654,6.386425522,4.11567776,2.315033106,3.185734575,4.354808746,3.427548994,2.538671941,2.732110099,4.08702703,4.196140998,3.052724673,2.562597433,3.439322802,3.89132119,3.183290807,3.302904171,3.371261098
284.655644,8.802564485,-31.21990746,0.393377881,6.18961686,8.951385478,-1.515624228,6.353203382,5.897071292,4.826597421,1.351785301,4.889822918,5.326074792,3.487223802,2.605537631,7.70269592,7.2739953,2.335515881,1.33679551,4.541102052,3.854000144,1.165891448,2.535211701,5.603208921,3.99589082,2.446883449,3.984668518,5.426070957,4.37918626,3.165937731,3.220388392,4.344788777,4.379500455,3.063525617,2.632568549,2.933630737,3.328643279,2.887126686,3.23678823,3.646349692
